,client_id,birth_number,district_id
4134,4369,"""650615""",53
4135,4370,"""390628""",59
4136,4371,"""681212""",32
4137,4372,"""331011""",3
4138,4373,"""511220""",51
4139,4376,"""540305""",70
4140,4377,"""780131""",48
4141,4380,"""310513""",1
4142,4381,"""590125""",56
4143,4382,"""801020""",18
4144,4383,"""630801""",21
4145,4384,"""735112""",10
4146,4385,"""726002""",21
4147,4386,"""456227""",53
4148,4387,"""460218""",52
4149,4388,"""365916""",4
4150,4389,"""265701""",10
4151,4390,"""725429""",7
4152,4393,"""415911""",1
4153,4394,"""756230""",64
4154,4395,"""585516""",36
4155,4396,"""746107""",63
4156,4397,"""731126""",63
4157,4398,"""580723""",77
4158,4399,"""676120""",61
4159,4400,"""595829""",54
4160,4401,"""680720""",8
4161,4402,"""290411""",23
4162,4403,"""386019""",36
4163,4404,"""515409""",31
4164,4405,"""595417""",47
4165,4406,"""541101""",1
4166,4407,"""750706""",70
4167,4408,"""230519""",62
4168,4409,"""285122""",62
4169,4410,"""765112""",24
4170,4411,"""500102""",54
4171,4412,"""526126""",54
4172,4413,"""770504""",74
4173,4414,"""330619""",50
4174,4415,"""770709""",4
4175,4416,"""701225""",67
4176,4417,"""760424""",1
4177,4418,"""700519""",28
4178,4420,"""570506""",55
4179,4421,"""445627""",1
4180,4422,"""435731""",76
4181,4423,"""180524""",27
4182,4424,"""330506""",21
4183,4425,"""366015""",21
4184,4426,"""695913""",26
4185,4427,"""401103""",30
4186,4428,"""540309""",38
4187,4429,"""450402""",64
4188,4430,"""385627""",64
4189,4431,"""300930""",58
4190,4432,"""645314""",1
4191,4433,"""680222""",1
4192,4434,"""640329""",64
4193,4435,"""656030""",64
4194,4436,"""200428""",27
4195,4437,"""616026""",70
4196,4438,"""571204""",70
4197,4439,"""750325""",70
4198,4440,"""481226""",33
4199,4441,"""436007""",33
4200,4442,"""215429""",23
4201,4444,"""690328""",77
4202,4445,"""645414""",77
4203,4446,"""506011""",71
4204,4447,"""570816""",71
4205,4448,"""425502""",72
4206,4449,"""491108""",8
4207,4450,"""495105""",67
4208,4451,"""276019""",50
4209,4452,"""245608""",70
4210,4453,"""765529""",61
4211,4454,"""760209""",61
4212,4455,"""760729""",70
4213,4456,"""361023""",30
4214,4457,"""430117""",1
4215,4458,"""506223""",22
4216,4459,"""625521""",1
4217,4460,"""570224""",1
4218,4461,"""575422""",54
4219,4462,"""770913""",1
4220,4463,"""230817""",76
4221,4464,"""641119""",53
4222,4465,"""370602""",74
4223,4466,"""226007""",75
4224,4467,"""446117""",20
4225,4468,"""440504""",20
4226,4469,"""735228""",8
4227,4471,"""755611""",64
4228,4472,"""650725""",74
4229,4473,"""441227""",1
4230,4474,"""646209""",3
4231,4476,"""270113""",3
4232,4477,"""570118""",74
4233,4478,"""525514""",74
4234,4479,"""585724""",2
4235,4480,"""630330""",74
4236,4481,"""750616""",1
4237,4482,"""790117""",56
4238,4483,"""665829""",63
4239,4484,"""550411""",37
4240,4485,"""190720""",36
4241,4486,"""145614""",36
4242,4487,"""740814""",22
4243,4488,"""715403""",22
4244,4489,"""480324""",76
4245,4490,"""565218""",76
4246,4491,"""775713""",2
4247,4492,"""655908""",16
4248,4493,"""471005""",33
4249,4494,"""521109""",54
4250,4495,"""790411""",66
4251,4496,"""710219""",10
4252,4497,"""645914""",10
4253,4498,"""311228""",31
4254,4499,"""295928""",31
4255,4500,"""240812""",17
4256,4501,"""475318""",70
4257,4502,"""320110""",21
4258,4503,"""285528""",21
4259,4504,"""656124""",33
4260,4505,"""660706""",33
4261,4506,"""546130""",11
4262,4507,"""700803""",1
4263,4508,"""211114""",54
4264,4509,"""205312""",54
4265,4510,"""386228""",34
4266,4511,"""455427""",51
4267,4512,"""631019""",1
4268,4514,"""401225""",65
4269,4515,"""205928""",59
4270,4516,"""615927""",1
4271,4518,"""525404""",39
4272,4519,"""516031""",70
4273,4520,"""575628""",1
4274,4521,"""430909""",1
4275,4522,"""506101""",68
4276,4523,"""520309""",68
4277,4524,"""570714""",77
4278,4525,"""645717""",77
4279,4526,"""705424""",70
4280,4527,"""635204""",1
4281,4528,"""220109""",28
4282,4529,"""760916""",37
4283,4530,"""845918""",37
4284,4531,"""645625""",64
4285,4532,"""531009""",39
4286,4533,"""800129""",64
4287,4534,"""541224""",38
4288,4535,"""316203""",1
4289,4536,"""471014""",41
4290,4539,"""421212""",55
4291,4540,"""360116""",69
4292,4541,"""715302""",32
4293,4542,"""540206""",29
4294,4543,"""411201""",1
4295,4544,"""555613""",52
4296,4545,"""365120""",3
4297,4546,"""515420""",23
4298,4547,"""436230""",9
4299,4548,"""580105""",7
4300,4549,"""206030""",10
4301,4550,"""426017""",72
4302,4551,"""240429""",60
4303,4552,"""195228""",60
4304,4553,"""455223""",1
4305,4554,"""370724""",70
4306,4555,"""600807""",52
4307,4556,"""700531""",74
4308,4557,"""326024""",44
4309,4558,"""280927""",44
4310,4559,"""585309""",35
4311,4560,"""631020""",9
4312,4561,"""685629""",40
4313,4562,"""651011""",25
4314,4563,"""715725""",10
4315,4564,"""750825""",10
4316,4565,"""480303""",14
4317,4567,"""370212""",70
4318,4568,"""820426""",70
4319,4569,"""715709""",6
4320,4570,"""396103""",1
4321,4571,"""671107""",1
4322,4572,"""365521""",28
4323,4573,"""556012""",5
4324,4574,"""666112""",20
4325,4575,"""645920""",36
4326,4576,"""580627""",53
4327,4577,"""495725""",64
4328,4578,"""761227""",15
4329,4579,"""395701""",74
4330,4580,"""446124""",30
4331,4581,"""565616""",1
4332,4582,"""181012""",44
4333,4583,"""415824""",61
4334,4584,"""495624""",7
4335,4585,"""485910""",9
4336,4586,"""510813""",9
4337,4587,"""785506""",36
4338,4588,"""766105""",53
4339,4589,"""765915""",2
4340,4590,"""360317""",1
4341,4591,"""330819""",43
4342,4592,"""555329""",1
4343,4593,"""320703""",72
4344,4594,"""401125""",1
4345,4595,"""406129""",1
4346,4596,"""735831""",74
4347,4597,"""525519""",1
4348,4598,"""415412""",25
4349,4599,"""471205""",25
4350,4600,"""670313""",70
4351,4601,"""350402""",1
4352,4602,"""345404""",1
4353,4603,"""465726""",69
4354,4604,"""681002""",67
4355,4605,"""805909""",18
4356,4606,"""371014""",8
4357,4607,"""766116""",74
4358,4608,"""450118""",41
4359,4609,"""766219""",7
4360,4610,"""665102""",34
4361,4611,"""535510""",1
4362,4612,"""605923""",44
4363,4615,"""510731""",56
4364,4617,"""771220""",45
4365,4618,"""725327""",45
4366,4619,"""415220""",77
4367,4620,"""406101""",54
4368,4621,"""460210""",54
4369,4622,"""725525""",50
4370,4623,"""670509""",68
4371,4624,"""665524""",48
4372,4625,"""670304""",48
4373,4626,"""476124""",3
4374,4627,"""420324""",1
4375,4628,"""385531""",1
4376,4629,"""230510""",76
4377,4630,"""155927""",76
4378,4631,"""335401""",8
4379,4632,"""280418""",1
4380,4633,"""806031""",62
4381,4634,"""405309""",67
4382,4635,"""360228""",67
4383,4636,"""770922""",48
4384,4637,"""690213""",61
4385,4638,"""685226""",33
4386,4639,"""800516""",20
4387,4640,"""565507""",75
4388,4641,"""580212""",33
4389,4642,"""605803""",33
4390,4643,"""695721""",1
4391,4644,"""310119""",20
4392,4647,"""780820""",8
4393,4648,"""640124""",33
4394,4649,"""285625""",45
4395,4650,"""655715""",54
4396,4651,"""790124""",2
4397,4652,"""620226""",53
4398,4653,"""466218""",4
4399,4654,"""505215""",2
4400,4655,"""471014""",2
4401,4656,"""420916""",1
4402,4657,"""410913""",15
4403,4658,"""351011""",33
4404,4659,"""595414""",50
4405,4660,"""755706""",60
4406,4661,"""445511""",1
4407,4662,"""275210""",1
4408,4663,"""421029""",72
4409,4664,"""210805""",38
4410,4665,"""265827""",9
4411,4666,"""280612""",9
4412,4667,"""410426""",25
4413,4668,"""385625""",25
4414,4670,"""685814""",51
4415,4671,"""720727""",51
4416,4672,"""490828""",44
4417,4673,"""520816""",69
4418,4674,"""786227""",59
4419,4675,"""751002""",23
4420,4677,"""215929""",3
4421,4678,"""681206""",21
4422,4679,"""480131""",20
4423,4680,"""795524""",72
4424,4681,"""496008""",1
4425,4682,"""530811""",1
4426,4683,"""560802""",51
4427,4684,"""535305""",1
4428,4685,"""640714""",62
4429,4686,"""440702""",39
4430,4687,"""476219""",16
4431,4688,"""400911""",16
4432,4689,"""630426""",50
4433,4690,"""625826""",66
4434,4691,"""640128""",66
4435,4692,"""555406""",76
4436,4693,"""430302""",42
4437,4694,"""435415""",42
4438,4695,"""251211""",52
4439,4696,"""335412""",52
4440,4697,"""575925""",27
4441,4698,"""630331""",45
4442,4699,"""636112""",13
4443,4700,"""375615""",70
4444,4701,"""410628""",22
4445,4704,"""555429""",12
4446,4705,"""550912""",1
4447,4706,"""435711""",58
4448,4707,"""401105""",58
4449,4708,"""500714""",18
4450,4709,"""780416""",54
4451,4710,"""615509""",52
4452,4711,"""550723""",52
4453,4712,"""605606""",37
4454,4713,"""186104""",13
4455,4714,"""110820""",13
4456,4715,"""765812""",15
4457,4716,"""335802""",10
4458,4717,"""440809""",32
4459,4718,"""321122""",2
4460,4719,"""370218""",23
4461,4720,"""465506""",33
4462,4721,"""565321""",65
4463,4722,"""720128""",8
4464,4723,"""415206""",1
4465,4724,"""736014""",53
4466,4725,"""451117""",34
4467,4726,"""525704""",34
4468,4727,"""706123""",74
4469,4728,"""701031""",74
4470,4729,"""450707""",18
4471,4730,"""200504""",68
4472,4731,"""735211""",52
4473,4732,"""180317""",70
4474,4733,"""550717""",1
4475,4734,"""250321""",72
4476,4735,"""226023""",72
4477,4736,"""435528""",56
4478,4737,"""815601""",24
4479,4739,"""605308""",37
4480,4740,"""770612""",28
4481,4741,"""295729""",74
4482,4742,"""495413""",61
4483,4743,"""560925""",61
4484,4744,"""291218""",6
4485,4745,"""485804""",68
4486,4746,"""415720""",39
4487,4747,"""225427""",76
4488,4748,"""280126""",76
4489,4749,"""485119""",57
4490,4750,"""620404""",70
4491,4751,"""730108""",35
4492,4752,"""391009""",7
4493,4753,"""345218""",7
4494,4754,"""396228""",27
4495,4755,"""545905""",71
4496,4756,"""505108""",22
4497,4757,"""451009""",22
4498,4758,"""735109""",50
4499,4759,"""800221""",50
4500,4760,"""350327""",70
4501,4761,"""346128""",70
4502,4762,"""715213""",76
4503,4763,"""445223""",77
4504,4764,"""791015""",54
4505,4765,"""350306""",48
4506,4766,"""670527""",22
4507,4767,"""185921""",26
4508,4768,"""605403""",1
4509,4769,"""235123""",22
4510,4770,"""241213""",22
4511,4771,"""615107""",64
4512,4772,"""505129""",6
4513,4773,"""525613""",33
4514,4774,"""510814""",59
4515,4775,"""485722""",59
4516,4776,"""741222""",1
4517,4777,"""295623""",64
4518,4778,"""220307""",64
4519,4779,"""780210""",52
4520,4780,"""725201""",54
4521,4781,"""665815""",9
4522,4782,"""661228""",25
4523,4783,"""786016""",31
4524,4784,"""206208""",42
4525,4785,"""211006""",42
4526,4786,"""380816""",54
4527,4787,"""620312""",36
4528,4788,"""805427""",39
4529,4789,"""405926""",24
4530,4790,"""460209""",75
4531,4791,"""360215""",51
4532,4792,"""575525""",20
4533,4793,"""465215""",55
4534,4794,"""456116""",20
4535,4795,"""255918""",74
4536,4796,"""280311""",7
4537,4797,"""405903""",59
4538,4798,"""625102""",37
4539,4799,"""465320""",75
4540,4800,"""530814""",75
4541,4801,"""781125""",23
4542,4802,"""710706""",75
4543,4803,"""450807""",45
4544,4804,"""305207""",51
4545,4805,"""355313""",1
4546,4806,"""445201""",19
4547,4807,"""481228""",25
4548,4808,"""816124""",23
4549,4809,"""301101""",19
4550,4810,"""355126""",19
4551,4811,"""715326""",77
4552,4812,"""250626""",1
4553,4813,"""681025""",43
4554,4814,"""620228""",54
4555,4815,"""700917""",15
4556,4816,"""745304""",15
4557,4817,"""690904""",12
4558,4818,"""320313""",1
4559,4819,"""640413""",62
4560,4820,"""695919""",2
4561,4821,"""395608""",35
4562,4822,"""451013""",35
4563,4823,"""820416""",7
4564,4824,"""400305""",54
4565,4826,"""776227""",25
4566,4831,"""580814""",27
4567,4832,"""575109""",56
4568,4833,"""715228""",30
4569,4836,"""521231""",49
4570,4837,"""675313""",56
4571,4853,"""390301""",58
4572,4861,"""776101""",57
4573,4862,"""436123""",1
4574,4863,"""745302""",1
4575,4877,"""570219""",45
4576,4882,"""781221""",36
4577,4886,"""791209""",23
4578,4892,"""690308""",26
4579,4901,"""505508""",72
4580,4904,"""615419""",38
4581,4906,"""766019""",64
4582,4907,"""740531""",64
4583,4915,"""630719""",40
4584,4916,"""390109""",52
4585,4918,"""680506""",11
4586,4919,"""515526""",49
4587,4923,"""620702""",66
4588,4925,"""510618""",45
4589,4927,"""555316""",72
4590,4928,"""760209""",9
4591,4929,"""430730""",74
4592,4930,"""810730""",1
4593,4937,"""606109""",54
4594,4941,"""795225""",60
4595,4942,"""590705""",38
4596,4944,"""820407""",58
4597,4949,"""821020""",54
4598,4956,"""461010""",6
4599,4959,"""790425""",77
4600,4961,"""820731""",54
4601,4968,"""380526""",50
4602,4969,"""685720""",64
4603,4972,"""775713""",70
4604,4974,"""625630""",5
4605,4975,"""611021""",5
4606,4976,"""810118""",36
4607,4979,"""370628""",7
4608,4989,"""350904""",28
4609,4992,"""725714""",55
4610,4993,"""735627""",1
4611,4994,"""780621""",1
4612,5002,"""775717""",65
4613,5010,"""505908""",42
4614,5012,"""725922""",27
4615,5013,"""800915""",1
4616,5016,"""465105""",1
4617,5028,"""760410""",28
4618,5030,"""800115""",1
4619,5046,"""370822""",1
4620,5050,"""510119""",62
4621,5056,"""575204""",67
4622,5067,"""755910""",21
4623,5072,"""815324""",1
4624,5081,"""616031""",1
4625,5093,"""495412""",55
4626,5107,"""476006""",50
4627,5108,"""440522""",50
4628,5111,"""591212""",50
4629,5117,"""750321""",52
4630,5126,"""650403""",43
4631,5127,"""755405""",33
4632,5128,"""631224""",70
4633,5132,"""671021""",51
4634,5133,"""595810""",66
4635,5134,"""675719""",58
4636,5137,"""790505""",5
4637,5138,"""745805""",45
4638,5141,"""535519""",54
4639,5143,"""730309""",77
4640,5144,"""665607""",77
4641,5145,"""506031""",26
4642,5149,"""621218""",15
4643,5152,"""755909""",43
4644,5159,"""641202""",39
4645,5163,"""576028""",43
4646,5164,"""711130""",9
4647,5171,"""565923""",64
4648,5175,"""495918""",63
4649,5180,"""431220""",1
4650,5189,"""615110""",74
4651,5200,"""605423""",33
4652,5201,"""540419""",33
4653,5203,"""455908""",61
4654,5204,"""630122""",47
4655,5212,"""466012""",72
4656,5213,"""801010""",1
4657,5214,"""760912""",47
4658,5215,"""736015""",47
4659,5217,"""405716""",74
4660,5223,"""775111""",2
4661,5224,"""490724""",29
4662,5232,"""485406""",74
4663,5233,"""671030""",66
4664,5236,"""780603""",25
4665,5237,"""770803""",1
4666,5240,"""400217""",74
4667,5241,"""780626""",63
4668,5243,"""700418""",2
4669,5245,"""425318""",38
4670,5246,"""820515""",70
4671,5247,"""430414""",47
4672,5249,"""715105""",5
4673,5253,"""466007""",69
4674,5254,"""480916""",69
4675,5263,"""625227""",1
4676,5273,"""590110""",39
4677,5275,"""500521""",28
4678,5277,"""686107""",44
4679,5281,"""411224""",73
4680,5283,"""820310""",17
4681,5284,"""715924""",51
4682,5287,"""710102""",77
4683,5308,"""745709""",41
4684,5312,"""470108""",71
4685,5313,"""475116""",71
4686,5318,"""680328""",74
4687,5319,"""645923""",74
4688,5320,"""515407""",17
4689,5321,"""500201""",17
4690,5322,"""565313""",73
4691,5323,"""765217""",14
4692,5325,"""705918""",66
4693,5326,"""670812""",66
4694,5333,"""675529""",39
4695,5334,"""351229""",48
4696,5337,"""610502""",1
4697,5338,"""665525""",1
4698,5347,"""490331""",41
4699,5352,"""765818""",40
4700,5353,"""675522""",48
4701,5354,"""675105""",30
4702,5358,"""420831""",54
4703,5362,"""391209""",47
4704,5364,"""640314""",62
4705,5365,"""715501""",62
4706,5366,"""715920""",60
4707,5367,"""790606""",60
4708,5374,"""471126""",63
4709,5376,"""700123""",14
4710,5379,"""780320""",60
4711,5384,"""350721""",73
4712,5385,"""740201""",67
4713,5389,"""680831""",17
4714,5392,"""555328""",16
4715,5393,"""551203""",4
4716,5395,"""620601""",45
4717,5397,"""695730""",72
4718,5398,"""670323""",72
4719,5399,"""726227""",24
4720,5402,"""685529""",30
4721,5404,"""765918""",58
4722,5409,"""480325""",15
4723,5413,"""460410""",33
4724,5420,"""350719""",61
4725,5433,"""750924""",50
4726,5441,"""570125""",18
4727,5445,"""520916""",69
4728,5450,"""400828""",8
4729,5460,"""611001""",63
4730,5461,"""685920""",9
4731,5462,"""630908""",9
4732,5468,"""445527""",68
4733,5469,"""795302""",63
4734,5472,"""560510""",53
4735,5473,"""685809""",70
4736,5478,"""451027""",33
4737,5487,"""475917""",56
4738,5517,"""640313""",57
4739,5521,"""735515""",9
4740,5526,"""470319""",27
4741,5527,"""416128""",27
4742,5530,"""530329""",12
4743,5531,"""790515""",4
4744,5539,"""350605""",74
4745,5563,"""760101""",1
4746,5565,"""666222""",3
4747,5574,"""705912""",9
4748,5579,"""510216""",77
4749,5580,"""525301""",77
4750,5606,"""800806""",4
4751,5617,"""585801""",56
4752,5618,"""535322""",63
4753,5642,"""576104""",70
4754,5684,"""555302""",8
4755,5699,"""501008""",73
4756,5701,"""596122""",2
4757,5704,"""756009""",66
4758,5722,"""596007""",64
4759,5727,"""530224""",54
4760,5736,"""530516""",1
4761,5753,"""480523""",39
4762,5760,"""480508""",66
4763,5761,"""415511""",66
4764,5774,"""605115""",46
4765,5775,"""550310""",46
4766,5788,"""620504""",72
4767,5801,"""796210""",26
4768,5826,"""680909""",15
4769,5827,"""755128""",15
4770,5858,"""520717""",52
4771,5859,"""455129""",52
4772,5860,"""640422""",47
4773,5866,"""785403""",67
4774,5873,"""795406""",5
4775,5911,"""351003""",14
4776,5928,"""705910""",42
4777,5965,"""510410""",50
4778,5977,"""790531""",43
4779,5978,"""445127""",33
4780,6001,"""370501""",60
4781,6015,"""731121""",54
4782,6033,"""660527""",1
4783,6034,"""390815""",20
4784,6039,"""585703""",1
4785,6040,"""630410""",1
4786,6042,"""631012""",53
4787,6052,"""490406""",40
4788,6067,"""505313""",70
4789,6077,"""805430""",54
4790,6112,"""586228""",43
4791,6114,"""405215""",66
4792,6115,"""536225""",13
4793,6122,"""685216""",6
4794,6144,"""566219""",54
4795,6175,"""640517""",72
4796,6178,"""406015""",1
4797,6183,"""631116""",1
4798,6185,"""485305""",58
4799,6186,"""520527""",58
4800,6191,"""521224""",74
4801,6196,"""430309""",68
4802,6235,"""400404""",5
4803,6255,"""465101""",54
4804,6256,"""410521""",54
4805,6257,"""425820""",75
4806,6272,"""421010""",1
4807,6275,"""561230""",13
4808,6299,"""360809""",1
4809,6301,"""495308""",55
4810,6317,"""575127""",77
4811,6318,"""500305""",77
4812,6342,"""540604""",8
4813,6349,"""721203""",72
4814,6359,"""760706""",64
4815,6363,"""736020""",4
4816,6366,"""660221""",49
4817,6367,"""700428""",44
4818,6383,"""700107""",15
4819,6391,"""520130""",34
4820,6408,"""560629""",47
4821,6417,"""500107""",40
4822,6422,"""600923""",28
4823,6452,"""420717""",64
4824,6468,"""440223""",70
4825,6469,"""530316""",4
4826,6473,"""405930""",76
4827,6474,"""341130""",76
4828,6478,"""510520""",3
4829,6481,"""586224""",1
4830,6485,"""625521""",48
4831,6499,"""630201""",44
4832,6501,"""701104""",1
4833,6511,"""530807""",47
4834,6544,"""740804""",66
4835,6545,"""785909""",66
4836,6546,"""635822""",1
4837,6551,"""485812""",24
4838,6552,"""550221""",71
4839,6567,"""786121""",5
4840,6571,"""715324""",72
4841,6604,"""480726""",72
4842,6610,"""540603""",57
4843,6616,"""530618""",1
4844,6619,"""436218""",43
4845,6644,"""595906""",1
4846,6691,"""421015""",43
4847,6698,"""525713""",43
4848,6729,"""571227""",15
4849,6731,"""431126""",13
4850,6749,"""435929""",9
4851,6750,"""460604""",9
4852,6753,"""620523""",15
4853,6764,"""440412""",19
4854,6789,"""790326""",57
4855,6798,"""485803""",61
4856,6803,"""806207""",5
4857,6804,"""810607""",5
4858,6827,"""690428""",59
4859,6829,"""636224""",10
4860,6844,"""715905""",53
4861,6886,"""425313""",66
4862,6892,"""515322""",1
4863,6893,"""440114""",1
4864,6895,"""710624""",42
4865,6906,"""490925""",64
4866,6922,"""395427""",14
4867,6924,"""670823""",17
4868,6936,"""595227""",52
4869,6944,"""700313""",43
4870,6946,"""705129""",74
4871,6967,"""531217""",44
4872,6978,"""650405""",38
4873,6987,"""680129""",1
4874,7010,"""670630""",70
4875,7011,"""615414""",70
4876,7043,"""400630""",77
4877,7065,"""715707""",5
4878,7100,"""615923""",30
4879,7102,"""675720""",75
4880,7112,"""610624""",76
4881,7127,"""570929""",3
4882,7150,"""635916""",45
4883,7166,"""640513""",15
4884,7186,"""445601""",27
4885,7195,"""620911""",50
4886,7234,"""650804""",28
4887,7241,"""575906""",57
4888,7286,"""705210""",47
4889,7291,"""406202""",77
4890,7299,"""380916""",1
4891,7311,"""490518""",56
4892,7324,"""635318""",1
4893,7325,"""750124""",24
4894,7327,"""590522""",49
4895,7339,"""745228""",19
4896,7348,"""776026""",6
4897,7366,"""735412""",29
4898,7390,"""371104""",1
4899,7411,"""635125""",54
4900,7412,"""551017""",54
4901,7422,"""581126""",74
4902,7423,"""645908""",74
4903,7434,"""425404""",34
4904,7435,"""575416""",67
4905,7521,"""605209""",74
4906,7567,"""370315""",5
4907,7576,"""620710""",38
4908,7586,"""735128""",56
4909,7594,"""495407""",64
4910,7614,"""770305""",64
4911,7632,"""480111""",1
4912,7672,"""530405""",26
4913,7678,"""620407""",3
4914,7683,"""460401""",12
4915,7723,"""665614""",48
4916,7724,"""680223""",48
4917,7727,"""585613""",31
4918,7753,"""785923""",70
4919,7765,"""585224""",1
4920,7772,"""766230""",1
4921,7787,"""510710""",34
4922,7796,"""755927""",50
4923,7797,"""700730""",50
4924,7800,"""575830""",16
4925,7814,"""765106""",61
4926,7815,"""465119""",4
4927,7843,"""660511""",6
4928,7855,"""645130""",7
4929,7862,"""651017""",74
4930,7863,"""590312""",72
4931,7864,"""351214""",34
4932,7914,"""666024""",38
4933,7959,"""785629""",1
4934,7970,"""671120""",74
4935,7980,"""760808""",16
4936,8013,"""420622""",43
4937,8030,"""670719""",1
4938,8064,"""666129""",54
4939,8074,"""581007""",61
4940,8076,"""505727""",16
4941,8089,"""650406""",35
4942,8091,"""710210""",5
4943,8096,"""796102""",38
4944,8105,"""630312""",72
4945,8130,"""765508""",62
4946,8200,"""445531""",1
4947,8217,"""780802""",69
4948,8276,"""795608""",43
4949,8287,"""360926""",14
4950,8295,"""515123""",15
4951,8327,"""455831""",48
4952,8333,"""660201""",60
4953,8342,"""790730""",76
4954,8356,"""690904""",3
4955,8359,"""791206""",74
4956,8362,"""755915""",74
4957,8366,"""605521""",41
4958,8392,"""665508""",36
4959,8393,"""660506""",36
4960,8432,"""685106""",38
4961,8433,"""610911""",38
4962,8463,"""470904""",75
4963,8489,"""526227""",75
4964,8502,"""430419""",51
4965,8506,"""796225""",69
4966,8510,"""470524""",55
4967,8548,"""455510""",57
4968,8568,"""716203""",1
4969,8571,"""351026""",54
4970,8598,"""576231""",46
4971,8610,"""485502""",55
4972,8611,"""481026""",55
4973,8615,"""395413""",12
4974,8636,"""416112""",71
4975,8661,"""545511""",1
4976,8666,"""715828""",7
4977,8667,"""675212""",77
4978,8670,"""435107""",5
4979,8677,"""550814""",49
4980,8678,"""625712""",49
4981,8692,"""535707""",71
4982,8726,"""530810""",10
4983,8737,"""485411""",17
4984,8738,"""480710""",17
4985,8764,"""405707""",70
4986,8777,"""535411""",11
4987,9173,"""450204""",1
4988,9174,"""406009""",1
4989,9196,"""395423""",21
4990,9202,"""620209""",68
4991,9217,"""405130""",19
4992,9226,"""396225""",64
4993,9231,"""725924""",29
4994,9236,"""565507""",31
4995,9250,"""630114""",1
4996,9273,"""555826""",39
4997,9274,"""580405""",39
4998,9276,"""461106""",4
4999,9313,"""605417""",9
5000,9316,"""586026""",63
5001,9340,"""670822""",54
5002,9346,"""721210""",43
5003,9362,"""735719""",56
5004,9366,"""750626""",72
5005,9370,"""751220""",59
5006,9403,"""740322""",16
5007,9417,"""490308""",21
5008,9418,"""500410""",1
5009,9419,"""506109""",1
5010,9427,"""706109""",62
5011,9428,"""650509""",62
5012,9433,"""455322""",72
5013,9450,"""436011""",68
5014,9451,"""420505""",68
5015,9456,"""416207""",40
5016,9457,"""780926""",46
5017,9458,"""736121""",46
5018,9505,"""580821""",1
5019,9546,"""556102""",50
5020,9555,"""475515""",13
5021,9569,"""505718""",19
5022,9582,"""425414""",2
5023,9593,"""685128""",74
5024,9606,"""490216""",52
5025,9611,"""580527""",23
5026,9616,"""620919""",74
5027,9641,"""450126""",64
5028,9642,"""375903""",64
5029,9663,"""450924""",19
5030,9664,"""446113""",19
5031,9670,"""480504""",38
5032,9675,"""705219""",60
5033,9680,"""770821""",36
5034,9702,"""516116""",33
5035,9715,"""776130""",35
5036,9717,"""526110""",52
5037,9718,"""590203""",52
5038,9721,"""541205""",34
5039,9755,"""515605""",23
5040,9760,"""690217""",27
5041,9775,"""600623""",70
5042,9776,"""615305""",70
5043,9798,"""505302""",69
5044,9820,"""685121""",59
5045,9833,"""640921""",51
5046,9834,"""605317""",51
5047,9844,"""450803""",55
5048,9845,"""435615""",55
5049,9846,"""675701""",54
5050,9872,"""675317""",9
5051,9880,"""706210""",10
5052,9914,"""421208""",36
5053,9915,"""670710""",27
5054,9929,"""675719""",47
5055,9930,"""720623""",9
5056,9933,"""411015""",74
5057,9945,"""685414""",31
5058,9946,"""600420""",31
5059,9973,"""456003""",24
5060,9987,"""505619""",73
5061,9995,"""580707""",54
5062,9997,"""620607""",67
5063,10023,"""735320""",59
5064,10040,"""686030""",37
5065,10041,"""680417""",37
5066,10043,"""651029""",45
5067,10046,"""465917""",5
5068,10066,"""635523""",64
5069,10070,"""740423""",9
5070,10075,"""640701""",48
5071,10076,"""696225""",26
5072,10077,"""730627""",26
5073,10090,"""805314""",29
5074,10095,"""765206""",1
5075,10096,"""780105""",1
5076,10145,"""655725""",4
5077,10159,"""380106""",50
5078,10198,"""760524""",31
5079,10199,"""795813""",31
5080,10200,"""805216""",13
5081,10201,"""851019""",13
5082,10209,"""751027""",59
5083,10269,"""405511""",70
5084,10273,"""585927""",51
5085,10274,"""561011""",51
5086,10275,"""705125""",77
5087,10276,"""761116""",77
5088,10282,"""790619""",1
5089,10287,"""625903""",48
5090,10288,"""590607""",48
5091,10303,"""620405""",64
5092,10350,"""615914""",29
5093,10351,"""581110""",29
5094,10355,"""765710""",14
5095,10382,"""655217""",20
5096,10389,"""435815""",20
5097,10459,"""645809""",17
5098,10475,"""485828""",51
5099,10476,"""501204""",51
5100,10479,"""556020""",2
5101,10492,"""371111""",70
5102,10510,"""455126""",23
5103,10511,"""500115""",23
5104,10517,"""805912""",54
5105,10528,"""525216""",47
5106,10543,"""455223""",14
5107,10555,"""351215""",1
5108,10563,"""490107""",68
5109,10564,"""545319""",68
5110,10566,"""426109""",74
5111,10636,"""710803""",64
5112,10639,"""540129""",2
5113,10654,"""625716""",46
5114,10662,"""495825""",60
5115,10702,"""380503""",17
5116,10703,"""435428""",17
5117,10714,"""465331""",66
5118,10746,"""710804""",53
5119,10777,"""805127""",70
5120,10778,"""760319""",70
5121,10798,"""805323""",1
5122,10813,"""795513""",1
5123,10818,"""720804""",64
5124,10828,"""576123""",1
5125,10912,"""630109""",15
5126,10960,"""420220""",28
5127,10963,"""440615""",1
5128,10987,"""616003""",62
5129,10988,"""640613""",62
5130,10997,"""725206""",1
5131,10998,"""671219""",1
5132,11004,"""471116""",63
